Ticker,Date,Name,Sector,Industry,Country,Website,Market Cap,Enterprise Value,Float Shares,Shares Outstanding,P/E (trailing),P/E (forward),P/S,P/B,EV/EBITDA,EV/Revenue,Gross Margin (%),EBITDA Margin (%),Operating Margin (%),Profit Margin (%),ROE,ROA,Revenue (TTM),Revenue Growth (%),EPS (trailing),EPS (forward),Earnings Growth (%),Earnings Quarterly Growth (%),Total Cash,Total Debt,Debt to Equity,Current Ratio,Quick Ratio,Book Value,Free Cash Flow,Operating Cash Flow,Dividend Yield (%),Dividend Rate (%),5Y Avg Dividend Yield (%),Payout Ratio (%),Price,Target Price,Target High,Target Low,Analyst Rating,Analyst Rating Value,Beta,52W High,52W Low,50 Day Avg,200 Day Avg,Short Ratio,Short % of Float
STX,2025-06-11,Seagate Technology Holdings plc,Technology,Computer Hardware,Singapore,https://www.seagate.com,27017345024.0,31493713920.0,211423770.0,212216992.0,18.64,13.12,3.16,-32.59,16.66,3.69,0.3379,0.2214,0.2088,0.1749,,0.14,8540000256.0,0.305,6.83,9.7,12.188,12.6,814000000.0,5145999872.0,,1.36,0.65,-3.91,190875008.0,1009000000.0,0.0221,0.0288,0.0367,0.4086,127.31,120.02,200.0,68.0,buy,2.04,1.43,132.23,63.19,95.3,97.85,3.64,0.1
STZ,2025-06-11,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,United States,https://www.cbrands.com,29630582784.0,42832904192.0,149905728.0,177992992.0,,10.97,2.9,4.31,10.82,4.2,0.5226,0.3876,0.3004,-0.008,-0.0,0.09,10208700416.0,0.012,-0.45,15.17,,,68100000.0,12113500160.0,169.78,0.92,0.26,38.62,1076337536.0,3152199936.0,0.0238,0.0408,0.0147,1.0453,166.42,216.29,300.0,170.0,buy,2.04,0.7,265.7,160.46,183.6,209.11,3.31,0.03
SW,2025-06-11,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,Ireland,https://www.smurfitwestrock.com,22848507904.0,36252061696.0,517811819.0,522012992.0,54.04,12.12,0.88,1.28,10.14,1.4,0.1959,0.1384,0.0781,0.0198,0.04,0.04,25834999808.0,1.613,0.81,3.61,0.0,1.01,797000000.0,14218999808.0,79.48,1.43,0.74,34.32,-1627874944.0,1676000000.0,0.0392,0.0172,0.0336,2.8103,43.77,53.7,64.0,43.0,buy,1.83,1.02,56.99,37.01,42.82,48.27,5.43,0.04
SWK,2025-06-11,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,United States,https://www.stanleyblackanddecker.com,10693762048.0,17571166208.0,154282428.0,154712992.0,28.44,12.59,0.7,1.21,11.22,1.15,0.3,0.1028,0.0637,0.024,0.04,0.03,15240800256.0,-0.032,2.43,5.49,3.612,3.636,344800000.0,7214499840.0,81.6,1.1,0.3,57.16,738774976.0,1117900032.0,0.0488,0.032799999999999996,0.0292,1.3856,69.12,84.5,120.15,60.0,hold,2.6,1.17,110.88,53.91,64.35,84.48,2.15,0.06
SWKS,2025-06-11,"Skyworks Solutions, Inc.",Technology,Semiconductors,United States,https://www.skyworksinc.com,11157586944.0,10955179008.0,149280916.0,150128992.0,28.37,11.61,2.82,1.92,12.23,2.77,0.4118,0.2266,0.1226,0.1043,0.07,0.05,3952199936.0,-0.089,2.62,6.4,-0.623,-0.625,1506599936.0,1209600000.0,20.36,4.95,3.06,38.67,1029425024.0,1536099968.0,0.0383,0.027999999999999997,0.0216,1.0859,74.32,69.51,100.0,52.0,hold,3.04,1.16,120.86,47.93,65.12,81.58,3.26,0.12
SYF,2025-06-11,Synchrony Financial,Financial Services,Credit Services,United States,https://www.synchrony.com,23558860800.0,19730337792.0,378804553.0,380656992.0,8.49,9.57,2.71,1.53,,2.27,0.0,0.0,0.4418,0.3404,0.19,0.02,8705000448.0,-0.236,7.29,6.47,-0.398,-0.415,21628999680.0,17009000448.0,,,,40.36,,9799999488.0,0.0197,0.012,0.0244,0.137,61.89,64.14,88.0,48.0,buy,1.95,1.43,70.93,40.54,53.98,57.94,4.23,0.05
SYK,2025-06-11,Stryker Corporation,Healthcare,Medical Devices,United States,https://www.stryker.com,146546900992.0,162099576832.0,344265575.0,382164992.0,51.33,28.34,6.31,7.0,26.24,6.98,0.647,0.266,0.193,0.1231,0.14,0.07,23217999872.0,0.119,7.47,13.53,-0.176,-0.17,2408999936.0,17355999232.0,82.92,1.64,0.8,54.77,3028375040.0,4288000000.0,0.0088,0.0336,0.0102,0.4432,383.46,421.46,465.0,306.0,buy,1.94,0.93,406.19,314.93,371.81,372.62,3.53,0.01
SYY,2025-06-11,Sysco Corporation,Consumer Defensive,Food Distribution,United States,https://www.sysco.com,36501827584.0,49708601344.0,483166543.0,484752000.0,19.41,15.3,0.45,18.99,11.21,0.62,0.1835,0.0549,0.0365,0.0236,0.94,0.09,80787996672.0,0.011,3.88,4.92,-0.035,-0.056,1527000064.0,14609000448.0,751.1,1.26,0.72,3.96,2215365888.0,2932999936.0,0.0287,0.0216,0.0256,0.5271,75.3,79.78,88.0,72.0,buy,2.1,0.82,82.23,67.12,72.06,74.54,5.04,0.03
T,2025-06-11,AT&T Inc.,Communication Services,Telecom Services,United States,https://www.att.com,205329088512.0,360903016448.0,7181139018.0,7200739840.0,17.18,12.73,1.67,1.98,8.15,2.94,0.599,0.36,0.2209,0.0964,0.11,0.04,122934001664.0,0.02,1.66,2.24,0.296,0.263,6978999808.0,145288003584.0,119.25,0.7,0.44,14.42,14413375488.0,40272998400.0,0.0398,0.0111,0.0689,0.681,28.52,29.26,34.0,17.8,buy,1.93,0.6,29.03,17.42,27.43,24.3,2.57,0.01
TAP,2025-06-11,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,United States,https://www.molsoncoors.com,10492141568.0,17104377856.0,181994553.0,189838000.0,10.4,8.74,0.93,0.8,7.12,1.51,0.39,0.212,0.1005,0.0914,0.08,0.04,11334700032.0,-0.113,4.98,5.93,-0.392,-0.418,412700000.0,6600099840.0,49.06,0.9,0.46,64.61,671500032.0,1794200064.0,0.0361,0.018799999999999997,0.0265,0.3602,51.8,63.06,86.9,54.0,hold,2.57,0.73,64.66,49.19,56.79,57.26,3.92,0.08
TDG,2025-06-11,TransDigm Group Incorporated,Industrials,Aerospace & Defense,United States,https://www.transdigm.com,79897698304.0,103137681408.0,55900291.0,56167100.0,48.9,32.72,9.53,-14.1,24.23,12.3,0.5976,0.5075,0.4637,0.2266,,0.11,8387999744.0,0.12,29.09,43.48,0.182,0.189,2463000064.0,25103998976.0,,3.09,2.0,-100.86,2083124992.0,2080000000.0,0.0,0.0,0.0,0.0,1422.5,1535.06,1727.0,1300.0,buy,1.61,1.05,1488.54,1176.31,1391.1,1346.04,3.67,0.03
TDY,2025-06-11,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,United States,https://www.teledyne.com,23443474432.0,25965414400.0,46311092.0,46859300.0,28.89,23.31,4.06,2.36,18.64,4.5,0.4288,0.2415,0.183,0.1437,0.09,0.05,5769800192.0,0.074,17.32,21.46,0.073,0.057,461500000.0,2964800000.0,29.85,2.18,1.29,211.84,876275008.0,1143500032.0,0.0,0.0,0.0,0.0,500.3,557.14,600.0,535.0,none,,1.05,522.5,380.63,479.28,472.71,1.69,0.01
TECH,2025-06-11,Bio-Techne Corporation,Healthcare,Biotechnology,United States,https://www.bio-techne.com,8231051776.0,8340667904.0,154947227.0,156767008.0,61.77,23.97,6.81,4.08,28.86,6.9,0.6632,0.239,0.141,0.1089,0.07,0.05,1208770048.0,0.042,0.85,2.19,-0.548,-0.54,140670000.0,423499008.0,20.99,3.71,2.23,12.87,244408752.0,264851008.0,0.0064,0.0032,0.0041,0.3855,52.5,68.95,90.0,51.0,buy,1.81,1.38,83.62,46.01,50.24,66.15,2.72,0.06
TEL,2025-06-11,TE Connectivity plc,Technology,Electronic Components,Ireland,https://www.te.com,49636040704.0,52598374400.0,296003833.0,296547008.0,36.31,18.62,3.1,4.12,13.67,3.28,0.3487,0.2401,0.1936,0.0867,0.11,0.08,16026000384.0,0.044,4.61,8.99,-0.977,-0.976,2553999872.0,5678000128.0,46.48,1.51,0.96,40.67,1521624960.0,3579000064.0,0.0171,0.028399999999999998,0.0166,0.5652,167.38,164.73,193.0,140.0,buy,2.0,1.22,167.93,116.3,147.97,148.39,3.0,0.02
TER,2025-06-11,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,United States,https://www.teradyne.com,14149043200.0,13790265344.0,159744918.0,160420000.0,24.43,20.75,4.87,5.07,19.07,4.75,0.5937,0.2488,0.1974,0.1986,0.22,0.11,2905741056.0,0.143,3.61,4.25,0.525,0.541,507776992.0,68763000.0,2.46,2.7,1.49,17.41,499388512.0,826534016.0,0.0055,0.0048,0.0041,0.136,88.2,96.49,133.0,68.0,none,,1.67,163.21,65.77,77.89,108.1,2.34,0.04
TFC,2025-06-11,Truist Financial Corporation,Financial Services,Banks - Regional,United States,https://www.truist.com,53226254336.0,66155520000.0,1306068683.0,1309539968.0,,10.29,4.62,0.91,,5.74,0.0,0.0,0.3866,0.4234,0.0,0.0,11530999808.0,0.028,-0.19,3.95,0.077,0.053,51875000320.0,58786000896.0,,,,44.85,,3900000000.0,0.0514,0.0208,0.046,0.5226,40.65,45.12,50.0,40.5,buy,2.26,0.82,49.06,33.56,38.74,42.89,3.47,0.02
TGT,2025-06-11,Target Corporation,Consumer Defensive,Discount Stores,United States,https://target.com,44891365376.0,62362451968.0,452952823.0,454366016.0,10.49,9.4,0.42,3.0,6.96,0.59,0.2807,0.0846,0.0628,0.0395,0.29,0.07,105881001984.0,-0.028,9.42,10.51,0.118,0.1,2887000064.0,19463000064.0,130.21,0.94,0.15,32.9,2960250112.0,6541000192.0,0.046,0.044800000000000006,0.0243,0.4901,98.8,103.23,135.0,80.0,hold,2.59,1.21,167.4,87.35,95.93,127.58,1.98,0.04
TJX,2025-06-11,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,United States,https://www.tjx.com,140021465088.0,149419196416.0,1113384393.0,1115619968.0,29.67,27.28,2.46,16.47,20.15,2.62,0.3048,0.1301,0.1004,0.0848,0.6,0.13,56991997952.0,0.051,4.23,4.6,-0.011,-0.032,4255000064.0,13061999616.0,153.62,1.16,0.45,7.62,2886874880.0,5773000192.0,0.0135,0.017,0.0126,0.3529,125.51,139.71,164.0,87.12,buy,1.57,0.9,135.85,106.18,127.59,121.84,2.21,0.01
TKO,2025-06-11,"TKO Group Holdings, Inc.",Communication Services,Entertainment,United States,https://tkogrp.com,13502234624.0,22087051264.0,66910300.0,81747504.0,83.0,50.98,4.74,3.24,30.25,7.75,0.6977,0.2561,0.1871,0.0602,0.04,0.02,2850693120.0,0.038,1.99,3.24,,,470860000.0,3069408000.0,30.11,1.25,0.81,50.92,399396736.0,701361024.0,0.0093,0.0152,0.0,0.1929,165.17,182.16,220.0,117.0,strong_buy,1.45,,179.09,100.76,157.35,142.24,5.31,0.07
TMO,2025-06-11,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,United States,https://www.thermofisher.com,157943496704.0,184893325312.0,376686075.0,377494016.0,24.2,17.81,3.68,3.2,17.08,4.31,0.4144,0.2524,0.1775,0.1519,0.14,0.05,42898001920.0,0.002,17.29,23.49,0.15,0.135,5946999808.0,34258999296.0,69.23,1.78,1.2,130.84,5770375168.0,8138999808.0,0.0042,0.0172,0.0023,0.0938,418.4,559.12,767.0,450.0,buy,1.6,0.78,627.88,390.5,423.21,524.4,1.71,0.01
TMUS,2025-06-11,"T-Mobile US, Inc.",Communication Services,Telecom Services,United States,https://www.t-mobile.com,262459260928.0,378766786560.0,452736028.0,1135449984.0,22.68,21.66,3.17,4.3,11.99,4.58,0.6385,0.3822,0.2298,0.1441,0.19,0.06,82691997696.0,0.066,10.19,10.67,0.29,0.244,12003000320.0,121691996160.0,199.15,1.16,0.9,53.73,9022624768.0,24056000512.0,0.0148,0.0352,0.0,0.2988,231.15,269.22,305.0,202.99,buy,2.07,0.63,276.49,171.18,248.56,234.59,3.65,0.03
TPL,2025-06-11,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,United States,https://www.texaspacific.com,25625092096.0,24816025600.0,19331881.0,22987300.0,56.02,15.25,35.22,21.24,41.94,34.1,0.9354,0.8132,0.7669,0.6324,0.4,0.27,727664000.0,0.125,19.9,73.12,0.054,0.054,460379008.0,0.0,,7.8,7.69,52.48,-52545248.0,500153984.0,0.0058,0.064,0.0078,0.2771,1114.75,,,,none,,1.13,1769.14,724.75,1267.64,1219.49,12.27,0.09
TPR,2025-06-11,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,United States,https://www.tapestry.com,16932965376.0,19647219712.0,206703619.0,207690000.0,21.29,17.13,2.46,11.34,12.74,2.86,0.7509,0.2242,0.1718,0.125,0.4,0.08,6878600192.0,0.069,3.83,4.76,0.583,0.458,1057000000.0,4107699968.0,274.98,1.76,0.98,7.19,575350016.0,1025800000.0,0.0177,0.013999999999999999,0.0406,0.3684,81.53,88.47,104.0,64.0,none,,1.48,90.85,35.23,73.35,63.91,2.82,0.07
TRGP,2025-06-11,Targa Resources Corp.,Energy,Oil & Gas Midstream,United States,https://www.targaresources.com,36275347456.0,52000456704.0,213311266.0,216932000.0,30.29,20.24,2.21,14.83,12.81,3.18,0.3442,0.2478,0.1191,0.0798,0.42,0.07,16380600320.0,-0.0,5.52,8.26,-0.254,-0.017,151400000.0,16208700416.0,630.03,0.65,0.49,11.27,-188950000.0,3727699968.0,0.0246,0.04,0.0255,0.5525,167.22,202.28,244.0,157.0,strong_buy,1.41,1.07,218.51,118.93,167.86,177.91,2.14,0.03
TRMB,2025-06-11,Trimble Inc.,Technology,Scientific & Technical Instruments,United States,https://www.trimble.com,17426395136.0,18470127616.0,237336724.0,238587008.0,11.84,24.51,4.88,3.2,27.04,5.17,0.6855,0.1913,0.1216,0.424,0.31,0.03,3570599936.0,-0.118,6.17,2.98,0.174,0.166,290000000.0,1391000064.0,25.67,0.84,0.54,22.85,1418562560.0,453200000.0,0.0,0.0,0.0,0.0,73.04,83.77,88.6,77.0,buy,1.58,1.68,77.78,48.65,65.58,67.12,3.99,0.03
TROW,2025-06-11,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,https://www.troweprice.com,21035771904.0,19952422912.0,215248818.0,220316000.0,10.73,10.21,2.96,2.03,7.04,2.81,0.5237,0.3986,0.3381,0.2838,0.18,0.11,7107299840.0,0.008,8.9,9.35,-0.137,-0.145,2836699904.0,516600000.0,4.48,3.89,3.89,47.02,935237504.0,1681200000.0,0.0535,0.0508,0.0363,0.5664,95.48,93.69,113.0,82.0,hold,3.21,1.51,125.81,77.85,91.22,105.52,5.65,0.05
TRV,2025-06-11,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,United States,https://www.travelers.com,59552526336.0,62505590784.0,225388363.0,226568992.0,14.57,12.37,1.27,2.11,9.8,1.33,0.2456,0.1357,0.048,0.0909,0.16,0.03,47004999680.0,0.052,18.04,21.25,-0.646,-0.648,5114999808.0,8032999936.0,28.5,0.32,0.19,124.41,15715749888.0,8976000000.0,0.0164,0.044000000000000004,0.0211,0.2286,262.85,280.37,312.0,225.0,hold,2.61,0.54,277.83,200.21,263.41,250.63,2.91,0.01
TSCO,2025-06-11,Tractor Supply Company,Consumer Cyclical,Specialty Retail,United States,https://www.tractorsupply.com,27212668928.0,32824856576.0,528394941.0,530203008.0,25.04,4.61,1.82,12.18,17.13,2.19,0.3632,0.1281,0.0719,0.0724,0.5,0.09,14955348992.0,0.021,2.05,11.13,-0.081,-0.095,231716992.0,5761726976.0,257.39,1.41,0.09,4.21,498994112.0,1380201984.0,0.0182,0.0092,0.0143,0.4428,51.32,54.37,65.0,44.0,buy,2.33,0.73,61.53,46.85,50.95,54.41,8.4,0.09
TSLA,2025-06-11,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,United States,https://www.tesla.com,1071774433280.0,1027218604032.0,2803294819.0,3220960000.0,178.9,102.7,11.19,14.35,81.85,10.73,0.1766,0.1311,0.0255,0.0638,0.09,0.04,95724003328.0,-0.092,1.86,3.24,-0.707,-0.706,36996001792.0,13127999488.0,17.41,2.0,1.38,23.18,3360000000.0,16837000192.0,0.0,0.0,0.0,0.0,332.75,299.26,500.0,115.0,hold,2.66,2.46,488.54,169.8,293.88,306.02,0.73,0.03
TSN,2025-06-11,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,United States,https://www.tysonfoods.com,19756736512.0,28032131072.0,278981395.0,286224992.0,21.41,15.85,0.37,1.07,8.03,0.52,0.0787,0.0651,0.0394,0.017,0.05,0.04,53615001600.0,0.0,2.59,3.5,-0.952,-0.952,1002000000.0,9068000256.0,48.93,1.67,0.62,51.65,1389500032.0,2259000064.0,0.0362,0.02,0.0289,0.7704,55.46,66.1,80.31,58.0,buy,2.43,0.58,66.88,53.61,58.24,59.63,1.51,0.02
TT,2025-06-11,Trane Technologies plc,Industrials,Building Products & Equipment,Ireland,https://www.tranetechnologies.com,95097102336.0,97979531264.0,222418089.0,223018000.0,35.59,33.71,4.68,12.72,24.91,4.82,0.3593,0.1937,0.1606,0.1347,0.39,0.11,20311199744.0,0.112,11.98,12.65,0.408,0.386,860499968.0,4771299840.0,63.47,1.09,0.7,33.52,2439650048.0,3237900032.0,0.0088,0.037599999999999995,0.0134,0.285,426.41,413.85,500.0,254.0,hold,2.54,1.17,436.61,298.15,385.15,379.16,2.1,0.02
TTWO,2025-06-11,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,United States,https://www.take2games.com,42927239168.0,44319285248.0,165326304.0,182887008.0,,29.94,7.62,19.44,98.73,7.87,0.5816,0.0797,0.0202,-0.795,-1.15,-0.03,5633600000.0,0.131,-25.75,7.84,,,1465500032.0,4105900032.0,192.07,0.78,0.68,12.07,1150724992.0,-45200000.0,0.0,0.0,0.0,0.0,234.72,243.05,275.0,144.11,buy,1.59,1.03,240.78,135.24,221.48,190.72,2.75,0.05
TXN,2025-06-11,Texas Instruments Incorporated,Technology,Semiconductors,United States,https://www.ti.com,183547674624.0,191617810432.0,906209984.0,908472000.0,37.69,34.36,11.44,11.19,27.0,11.94,0.5802,0.4423,0.3246,0.3036,0.29,0.1,16049000448.0,0.111,5.36,5.88,0.067,0.067,5005000192.0,12848000000.0,78.31,5.26,3.24,18.05,-257000000.0,6150000128.0,0.0273,0.054400000000000004,0.0264,1.0076,202.04,180.27,248.0,125.0,hold,2.57,0.99,220.39,139.95,171.3,189.65,2.64,0.02
TXT,2025-06-11,Textron Inc.,Industrials,Aerospace & Defense,United States,https://www.textron.com,13897893888.0,16961945600.0,179408626.0,180539008.0,17.18,11.49,1.0,1.91,11.14,1.22,0.1791,0.1098,0.0805,0.0598,0.12,0.04,13873000448.0,0.055,4.48,6.7,0.097,0.03,1194000000.0,4100999936.0,56.37,1.8,0.64,40.29,584625024.0,897000000.0,0.001,0.0008,0.0012,0.018,76.98,85.11,107.0,71.0,buy,2.22,1.16,94.57,57.7,70.84,78.5,2.94,0.03
TYL,2025-06-11,"Tyler Technologies, Inc.",Technology,Software - Application,United States,https://www.tylertech.com,25329233920.0,25125951488.0,42907497.0,43123500.0,87.8,54.23,11.56,7.21,58.4,11.47,0.447,0.1964,0.1578,0.1323,0.09,0.04,2190608896.0,0.103,6.69,10.83,0.46,0.496,807403008.0,640102016.0,18.22,0.94,0.88,81.48,513009984.0,608952000.0,0.0,0.0,0.0,0.0,587.36,669.53,775.0,570.0,buy,1.9,0.85,661.31,458.5,562.67,587.84,3.87,0.03
UAL,2025-06-11,"United Airlines Holdings, Inc.",Industrials,Airlines,United States,https://www.united.com,26471012352.0,44768165888.0,323945307.0,326600992.0,7.4,6.7,0.46,2.1,5.26,0.78,0.3488,0.1473,0.0404,0.0634,0.34,0.05,57736998912.0,0.054,10.96,12.09,,,15329999872.0,32924999680.0,260.98,0.78,0.68,38.52,2363875072.0,10307000320.0,0.0,0.0,0.0,0.0,81.05,93.71,130.0,42.0,buy,1.56,1.44,116.0,37.02,72.74,79.81,1.77,0.05
UBER,2025-06-11,"Uber Technologies, Inc.",Technology,Software - Application,United States,https://www.uber.com,182485958656.0,186684014592.0,2079729409.0,2091170048.0,15.42,36.98,4.02,8.31,40.8,4.11,0.3359,0.1008,0.1065,0.2707,0.69,0.05,45380001792.0,0.138,5.66,2.36,,,6025999872.0,11123999744.0,48.57,1.02,0.83,10.5,5420375040.0,8045000192.0,0.0,0.0,0.0,0.0,87.26,96.65,115.0,76.0,buy,1.57,1.39,93.6,54.84,80.76,74.13,2.24,0.03
UDR,2025-06-11,"UDR, Inc.",Real Estate,REIT - Residential,United States,https://www.udr.com,15811211264.0,20988522496.0,299464934.0,331296000.0,116.5,89.23,9.27,4.22,20.94,12.31,0.6649,0.5879,0.1949,0.0722,0.03,0.02,1705219968.0,0.012,0.36,0.47,0.792,0.778,2908000.0,5992567808.0,136.54,0.54,0.0,9.93,617970624.0,865465024.0,0.0415,0.0172,0.0366,4.7222,41.94,46.66,51.0,41.0,buy,2.43,0.83,47.55,36.61,41.58,43.26,2.63,0.02
UHS,2025-06-11,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,United States,https://uhs.com,11189431296.0,16194428928.0,54566837.0,57189700.0,10.05,9.56,0.7,1.65,6.91,1.01,0.4271,0.1457,0.1109,0.0744,0.18,0.08,16084073472.0,0.067,17.28,18.16,0.257,0.209,126753000.0,5094129152.0,73.98,1.32,1.09,105.3,849583872.0,2030743040.0,0.0045,0.008,0.0049,0.0449,173.64,225.34,280.0,186.41,buy,2.21,1.32,243.25,153.99,182.23,196.16,2.92,0.05
ULTA,2025-06-11,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,United States,https://www.ulta.com,20583286784.0,22294882304.0,44801779.0,44945600.0,18.14,20.02,1.8,8.49,12.12,1.95,0.4271,0.1611,0.1411,0.1045,0.5,0.17,11418173440.0,0.045,25.24,22.87,0.036,-0.026,454628992.0,1975202944.0,81.27,1.67,0.38,53.96,875767616.0,1399286016.0,0.0,0.0,0.0,0.0,457.96,475.31,550.0,350.0,buy,2.32,1.1,491.98,309.01,399.12,387.8,2.9,0.08
UNH,2025-06-11,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,United States,https://www.unitedhealthgroup.com,278501064704.0,332691210240.0,904509734.0,907139968.0,12.82,10.27,0.68,2.94,9.18,0.81,0.2199,0.0884,0.0832,0.0539,0.23,0.07,410057015296.0,0.098,23.94,29.9,,,34290999296.0,81270996992.0,77.28,0.85,0.77,104.44,20096374784.0,28515999744.0,0.0292,0.08839999999999999,0.0138,0.3516,307.01,385.34,626.0,270.0,buy,1.85,0.45,630.73,248.88,404.39,512.83,0.38,0.01
UNP,2025-06-11,Union Pacific Corporation,Industrials,Railroads,United States,https://www.up.com,134653157376.0,167860977664.0,595659284.0,597475968.0,20.09,18.61,5.55,8.42,13.78,6.92,0.5572,0.5023,0.3956,0.2776,0.42,0.09,24245999616.0,-0.001,11.22,12.11,0.004,-0.009,1431000064.0,33904001024.0,211.38,0.73,0.55,26.78,4643250176.0,9434000384.0,0.0239,0.0536,0.0215,0.4793,225.37,242.79,267.0,202.0,buy,2.07,1.05,258.07,204.66,221.29,235.8,2.03,0.01
UPS,2025-06-11,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,United States,https://www.ups.com,86305398784.0,107315904512.0,732878097.0,733726976.0,14.42,11.57,0.95,5.51,9.24,1.18,0.2138,0.1277,0.0832,0.0644,0.36,0.07,90909999104.0,-0.007,7.07,8.81,0.074,0.066,5064999936.0,25593999360.0,163.18,1.09,0.97,18.49,4268624896.0,9123999744.0,0.0661,0.06559999999999999,0.035,0.9533,101.92,114.55,145.0,80.0,buy,2.16,1.19,148.15,90.55,98.11,119.43,2.82,0.02
URI,2025-06-11,"United Rentals, Inc.",Industrials,Rental & Leasing Services,United States,https://www.unitedrentals.com,46819430400.0,59973410816.0,64648690.0,64999000.0,18.46,15.37,3.01,5.33,13.26,3.85,0.3991,0.2904,0.2194,0.1638,0.3,0.09,15578999808.0,0.067,39.01,46.86,-0.016,-0.044,542000000.0,13992999936.0,159.21,0.85,0.75,135.22,2394249984.0,4942000128.0,0.0101,0.0716,0.0,0.1732,720.31,767.71,1225.0,565.0,buy,2.26,1.7,896.98,525.91,654.63,727.68,3.47,0.03
USB,2025-06-11,U.S. Bancorp,Financial Services,Banks - Regional,United States,https://www.usbank.com,69402443776.0,105417170944.0,1553369081.0,1558029952.0,10.94,10.29,2.74,1.3,,4.16,0.0,0.0,0.3571,0.2638,0.12,0.01,25355999232.0,0.042,4.07,4.33,0.326,0.296,53283000320.0,80944996352.0,,,,34.15,,8327000064.0,0.0446,0.02,0.0417,0.4926,44.54,50.09,60.0,42.0,buy,2.04,1.02,53.98,35.18,41.51,45.88,2.29,0.01
V,2025-06-11,Visa Inc.,Financial Services,Credit Services,United States,https://www.visa.com,716383911936.0,701901438976.0,1708329069.0,1710989952.0,37.21,29.54,19.04,18.89,26.76,18.66,0.9777,0.6971,0.6707,0.5286,0.51,0.17,37620998144.0,0.093,10.05,12.66,0.014,-0.018,13751000064.0,20761999360.0,54.59,1.08,0.68,19.8,14747499520.0,21888999424.0,0.0064,0.0236,0.0067,0.2231,373.96,382.44,425.0,294.55,buy,1.67,0.94,374.91,252.7,347.61,320.55,5.24,0.02
VICI,2025-06-11,VICI Properties Inc.,Real Estate,REIT - Diversified,United States,https://www.viciproperties.com,34596687872.0,52133601280.0,1052712770.0,1056710016.0,12.94,11.99,8.91,1.3,14.9,13.43,0.992,0.9013,0.7676,0.6781,0.1,0.05,3881927936.0,0.034,2.53,2.73,-0.099,-0.079,334316992.0,17764276224.0,65.74,21.5,21.5,25.18,1063830016.0,2429617920.0,0.054,0.0173,0.0497,0.685,32.74,36.12,43.0,32.0,buy,1.54,0.72,34.29,27.53,31.69,31.61,5.41,0.04
VLO,2025-06-11,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,United States,https://www.valero.com,41643872256.0,50366283776.0,311683939.0,313206016.0,44.17,13.78,0.34,1.77,9.76,0.41,0.0495,0.0422,0.0087,0.0076,0.04,0.02,122355998720.0,-0.053,3.01,9.65,,,4633999872.0,10853999616.0,41.25,1.56,1.05,75.0,4169374976.0,5789000192.0,0.0352,0.0452,0.0421,1.4812,132.96,144.42,166.0,118.0,buy,1.71,0.97,167.78,99.0,121.63,130.93,4.38,0.05
VLTO,2025-06-11,Veralto Corporation,Industrials,Pollution & Treatment Controls,United States,https://www.veralto.com,24678281216.0,26358202368.0,237654244.0,247860992.0,28.37,26.55,4.67,10.72,20.06,4.99,0.5992,0.2489,0.2417,0.1656,0.46,0.13,5279000064.0,0.069,3.51,3.75,0.216,0.223,1239000064.0,2814000128.0,121.87,2.19,1.77,9.29,773750016.0,917000000.0,0.0044,0.0044,0.0,0.1143,99.56,109.51,132.0,96.69,buy,2.12,,115.0,83.86,95.87,102.42,2.06,0.01
VMC,2025-06-11,Vulcan Materials Company,Basic Materials,Building Materials,United States,https://www.vulcanmaterials.com,35156836352.0,40397041664.0,131799678.0,132104000.0,37.59,29.31,4.68,4.32,18.94,5.38,0.2744,0.2842,0.1332,0.125,0.12,0.06,7506599936.0,0.058,7.08,9.08,0.269,0.255,181300000.0,5533300224.0,67.82,2.42,1.39,61.58,859037504.0,1487699968.0,0.0074,0.0196,0.0083,0.263,266.13,294.39,325.0,188.0,buy,1.75,0.84,298.31,215.08,255.9,257.87,2.67,0.03
